qf_supplier_id,qf_supplier_site_id,qf_supplier_name,qf_supplier_site_name,qf_supplier_site_valid_audit_count,qf_supplier_site_has_valid_audit,qf_supplier_site_audited_quality_types,qf_supplier_site_first_audit_booked,qf_supplier_site_last_expiration,qf_supplier_site_audited_requested_api,qf_supplier_site_audited_requested_product,qf_is_audit_valid
470,3256,Stevanato Group,Nuova Ompi S.R.L.,2,true,"GMP_PACKAGING, GMP_FDF",2022-02-11,2028-06-11,,"iso 1515378,glass pill dispenser",true
470,3256,Stevanato Group,Nuova Ompi S.R.L.,2,true,"GMP_PACKAGING, GMP_FDF",2022-02-11,2028-06-11,,vial,true
471,1205,Optimus Drugs Private,Optimus Drugs Private Limited - Site No. 145/A & 147,1,true,GMP_API,2024-09-19,2027-11-15,,eletriptan hydrobromide,true
471,1205,Optimus Drugs Private,Optimus Drugs Private Limited - Site No. 145/A & 147,1,true,GMP_API,2024-09-19,2027-11-15,,feniramidol hcl,false
471,1205,Optimus Drugs Private,Optimus Drugs Private Limited - Site No. 145/A & 147,1,true,GMP_API,2024-09-19,2027-11-15,,tranylcypromine sulfate,false
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,lornoxicam,true
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,dithranol,false
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,"lornoxicam, pregabalin",true
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,pirfenidone,false
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,tioconazole base,false
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,thioconazole,false
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,tranylcypromine sulfate,true
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,tioconazole,true
471,1206,Optimus Drugs Private,Optimus Drugs Private Limited - Site Survey No 239 & 240,1,true,"GMP_STARTING_MATERIALS, GMP_API",2023-04-18,2026-04-28,,chenodeoxycholic acid,true
472,1207,Orion,Orion Oyj - Kuopio site,1,true,GMP_FDF,2023-03-06,2026-02-14,,"manufacturing of liquids and microemulsions, filling and packaging, testing, release",true
472,1208,Orion,Orion Oyj - Salo site,1,true,GMP_FDF,2023-01-16,2026-02-16,,repackaging of sedonium 300mg,false
472,1208,Orion,Orion Oyj - Salo site,1,true,GMP_FDF,2023-01-16,2026-02-16,,eu gmp part i: serialization (secondary packaging only),true
472,1208,Orion,Orion Oyj - Salo site,1,true,GMP_FDF,2023-01-16,2026-02-16,,serialization: secondary packaging,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codein phosphat ep6,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate hemihydrate ph.eur.,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codéine phosphate,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeinphosphat hemihydrat,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate hemihydrate ph. eur. - milled,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,"codeine phosphate, hemihydrate",true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate hemihydrate ph. eur..,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeinphosphat-hemihydrat ph. eur. ,false
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate btm,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeinphosphat-hemihydrat,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,hemihydrate codeine phosphate 6104 6106,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate hemihydrate,true
473,1209,Palla Pharma,Palla Pharma Norway AS,2,true,GMP_API,2022-03-08,2028-05-21,,codeine phosphate,true
474,1210,Parker Hannifin,Parker Hannifin - Site Oxnard,1,true,ISO_9001,2023-06-01,2026-08-29,,"309-40-c62417 tff manifold for scipure 200 skid, 309-40-c62435 1.0 tc scipres pressure sensors, 309-40-c62461 3/4 id bioprene tube with tc fittings, 30",true
474,1211,Parker Hannifin,Parker Hannifin Manufacturing Ltd. Bioscience Division - Site Durham,1,true,ISO_9001,2024-02-16,2027-03-25,,qualification audit of parker-hannifin as a supplier of propor sg capsule filters,true
474,1211,Parker Hannifin,Parker Hannifin Manufacturing Ltd. Bioscience Division - Site Durham,1,true,ISO_9001,2024-02-16,2027-03-25,,chemicals hidrofobic filter zcht/3c-n - i000521,true
474,1211,Parker Hannifin,Parker Hannifin Manufacturing Ltd. Bioscience Division - Site Durham,1,true,ISO_9001,2024-02-16,2027-03-25,,relief valve,false
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,"calcium carbonate dc,magnesium carbonate dc",false
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,magnesium carbonate 90%,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,calcium carbonate destab 95s,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,calcium carbonate (verkleistert mit maisstärke),true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,magnesium carbonat,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,destab calcium carbonate 90 se ultra 250,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,destab 90 se,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,destab - magnesium carbonate 90 s,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,destab -  magnesium carbonate 90 s,true
475,1212,Particle Dynamics,"Particle Dynamics Holdings, Inc. - Site Seymour",2,true,GMP_API,2022-04-04,2028-06-04,,"destab calcium carbonate 95 md ultra 250, destab calcium carbonate 90",true
475,1213,Particle Dynamics,Particle Dynamics International LLC - Site Saint Louis,1,true,GMP_API,2023-08-18,2026-11-07,,raw material (api / food)  iron (ii) fumarate 60% ws (particle dynamics product code : 9-4842 ferrous fumarate 60% ultra),true
475,1213,Particle Dynamics,Particle Dynamics International LLC - Site Saint Louis,1,true,GMP_API,2023-08-18,2026-11-07,,calcium carbonate,false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,neostigmine metilsulfate,false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,non-sterile vaborbactam drug substance (also referred to as rebo-07),true
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,pyridostigmine bromide,false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,neostigmine methylsulfate,false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,"phloroglucinol anhydre,triméthylphloroglucinol,phloroglucinol hydrate ",false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,neostigmina metil-sulfato,false
476,1214,Patheon,Patheon Austria GmbH & CoKG,1,true,GMP_API,2024-09-18,2027-11-13,,neostigmine methylesulfate,false
476,1215,Patheon,Patheon France S.A.S.,1,true,GMP_LABORATORY,2024-06-07,2027-07-03,,"reparixin, tablets 600 mg",false
476,1215,Patheon,Patheon France S.A.S.,1,true,GMP_LABORATORY,2024-06-07,2027-07-03,,contract laboratory services and testing,true
476,2040,Patheon,Patheon Inc. - Site Mississauga,2,true,GMP_FDF,2023-09-08,2027-10-22,,"rivotril/ 0.5mg; 1mg; 2mg/ tablets, valcyte/ 450mg/ film-coated tablets, valcyte/ 50mg/ml/ powder for oral solution",true
476,2040,Patheon,Patheon Inc. - Site Mississauga,2,true,GMP_FDF,2023-09-08,2027-10-22,,dicletin tablets,true
477,1216,PCAS,PCAS France - Site Bourgoin-Jallieu,1,true,GMP_STARTING_MATERIALS,2024-01-23,2027-03-14,,benzyl chloroacetate,true
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,praziquantel,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,pholcodine pcas,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,ketamin hci,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,	ciclopirox,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,alimemazine,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,oxybutynin hcl; pindolol,true
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,alimemazine hemitartrate,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,ciclopirox,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,ciclopirox-olamin,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,clomifene citrate,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,clomiphene citrate,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,oxybutynin chloride,false
477,1217,PCAS,PCAS France - Site Limay,1,true,GMP_API,2023-09-21,2027-01-31,,oxybutinin hcl,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,"timolol (maléate de); tetrahydrozolin-hcl, timololmaleat (p2), timololmaleat (p1), clonidin hcl",true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,glycoppyrolate subst.,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,ciclopirox,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,timolol hemihydrate,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,"clonixin and clonidine hcl, quality system audit",false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,, timolol hemihydrate,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,glycopyrronium bromide (glycopyrrolat),false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,tetrahydrozoline hcl,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,"clonidine hydrochloride,promazine hydrochloride",false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,felodipine,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,clonidine base api,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,ciclopirox usp,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,promazine hcl,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,promazine,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,clonidine hydrochloride ph. eur.,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,glycopyrrolate usp,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,clonidine,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,clonidine hcl,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,tientine tetrahyrochloride,true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,tetrahydrazoline hydrochloride,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,"promazine hcl, clonidine hcl, tetrahydrozolin-hcl, timololmaleat, tazarotene",false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,tetryzoline hydrochloride,false
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,hemin (api manufacturing),true
477,1218,PCAS,PCAS Finland Oy - Site Turku,2,true,GMP_API,2021-04-21,2028-05-28,,"clonidine hydrochloride ,promazine hcl",false
478,1221,PharmaLex,PharmaLex France,1,true,ISO_9001,2024-11-14,2027-12-16,,regulatory activities for project pylera,true
478,1222,PharmaLex,PharmaLex Germany,2,true,"GVP_COVIGILANCE, ISO_9001",2024-07-31,2028-02-19,,qualification of pharmalex as vendor for regulatory activities including management and submission of safety variations.,true
478,1222,PharmaLex,PharmaLex Germany,2,true,"GVP_COVIGILANCE, ISO_9001",2024-07-31,2028-02-19,,"quality management sytem, compliane and risk management, pharmacovigilance, customer management, data integrity and computer systems validation, training, capa management ",false
478,1222,PharmaLex,PharmaLex Germany,2,true,"GVP_COVIGILANCE, ISO_9001",2024-07-31,2028-02-19,,pv activities,true
478,1223,PharmaLex,PharmaLex Portugal,1,true,GVP_COVIGILANCE,2024-10-10,2027-12-17,,no procede,true
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,teriflunomide,false
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,decitabine dosage form: lyophilisate in 20 ml vial (50 mg) (final application after dilution 5 mg/ml),true
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,teriflunomide 14mg film coated tablets,true
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,teriflunomide 14mg film coated tablets?,false
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,"dehydrated alcohol injection, 5 ml vial",true
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,teriflunomide 14mg,false
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,erlotinib,true
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,"""decitabine  dosage form: lyophilisate in 20 ml vial (50 mg) (final application after dilution 5 mg/ml)""",false
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac,2,true,"GMP_FDF, STERILE_FDF",2022-09-21,2027-11-06,,"0300130 quinux sol.iny 20mg/0,8ml,0300127 quinux sol.iny.7,5 mg/0,3ml,0300131 quinux sol.iny 25mg/1,0ml,0300129 quinux sol.iny 15mg/0,6ml,0300128 quinux sol.iny 10mg/0,4ml",false
479,1225,Pharmascience,Pharmascience Inc. - Site Royalmount,2,true,GMP_FDF,2022-09-21,2028-10-16,,"desloratadine 5 mg film-coated tablets , erlotinib",true
479,1225,Pharmascience,Pharmascience Inc. - Site Royalmount,2,true,GMP_FDF,2022-09-21,2028-10-16,,escitalopram oxalate,false
479,1225,Pharmascience,Pharmascience Inc. - Site Royalmount,2,true,GMP_FDF,2022-09-21,2028-10-16,,desloratadine tablets 5mg,true
479,1225,Pharmascience,Pharmascience Inc. - Site Royalmount,2,true,GMP_FDF,2022-09-21,2028-10-16,,"desloratadine 5 mg film-coated tablets, erlotinib 100 & 150 mg film-coated tablets",true
480,1226,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site III,1,true,GMP_FDF,2023-11-14,2026-11-23,,"trigelan 50 mg/12.5 mg/200 mg fct, trigelan 75 mg/18.75 mg/200 mg fct, trigelan 100 mg/25 mg/200 mg fct, trigelan 125 mg/31.25 mg/200 mg fct, trigelan 150 mg/37.5 mg/200 mg fct, trigelan 175 mg/43.75 mg/200 mg fct, trigelan 200 mg/50 mg/200 mg fct",true
480,1226,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site III,1,true,GMP_FDF,2023-11-14,2026-11-23,,"levodopa,carbidopa,entacapone",false
480,1226,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site III,1,true,GMP_FDF,2023-11-14,2026-11-23,,benzydamine,false
480,1226,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site III,1,true,GMP_FDF,2023-11-14,2026-11-23,,"levodopa, carbidopa, entacapone",true
480,1226,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site III,1,true,GMP_FDF,2023-11-14,2026-11-23,,"singodem (montelucast) chw.tab 4mg/tab & 5mg/tab, singodem (montelucast) f.c.tab 10mg/tab",true
480,1227,Abdi İbrahim,Abdi İbrahim İlaç Sanayi ve Tic A.Ş. - Site IV,1,true,GVP_COVIGILANCE,2022-10-31,2025-11-10,,"gvp (local qppv function, safety data collection, aggregated report submission, icsr submission, local literature review)",true
481,1228,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Lodariyal,,,,,,,octenidin hydrochloride,false
481,1228,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Lodariyal,,,,,,,chlorhexidine digluconate (solution),false
481,1229,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Gujarat,1,true,GMP_STARTING_MATERIALS,2024-05-27,2027-06-20,,cetrimide,false
481,1229,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Gujarat,1,true,GMP_STARTING_MATERIALS,2024-05-27,2027-06-20,,cetylpyridinium chloride,false
481,1229,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Gujarat,1,true,GMP_STARTING_MATERIALS,2024-05-27,2027-06-20,,ptmac  trimethylphenylammonium  chloride (tmpa cl),true
481,1229,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Gujarat,1,true,GMP_STARTING_MATERIALS,2024-05-27,2027-06-20,,sodium picosulfate,false
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,alfacalcidol,true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,calcifediol monohydrate,true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,alfacalcidol ph'eur (1000000052) (kir 10003812),true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,calcitriol api,false
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,paricalcitol,true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,calcitriol,false
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,alfacalcidol ph eur,true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,cholesterol nf,false
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,"paricalcitol, calcitriol",true
481,1660,Dishman Carbogen Amcis,Carbogen Amcis B.V.,1,true,"GMP_API, GMP_EXCIPIENTS",2023-06-01,2027-02-07,,cholesterol hp,true
482,1230,Eaton Corporation,EATON Filtration BVBA,1,true,ISO_9001,2024-10-02,2027-11-26,,"salclobuzic
 acid",false
482,1230,Eaton Corporation,EATON Filtration BVBA,1,true,ISO_9001,2024-10-02,2027-11-26,,"filter bags, filter cartridge, filters",true
482,1231,Eaton Corporation,EATON Technologies GmbH,2,true,ISO_9001,2022-03-02,2028-05-08,,filter sheets,true
482,1231,Eaton Corporation,EATON Technologies GmbH,2,true,ISO_9001,2022-03-02,2028-05-08,,filter cartridgefilter bedmodular filter,true
483,1232,GE Healthcare,GE Healthcare AS,1,true,GMP_API,2022-01-27,2025-10-18,,fastlab cassettes for radiopharmaceutical production: fdg phosphate cassette pack; cassette pack for manufacture of fluciclovine (18f) injection,true
483,1233,GE Healthcare,GE Healthcare Buchler GmbH & Co. KG,1,true,GMP_STARTING_MATERIALS,2022-01-12,2025-01-11,,131i-natriumiodid,true
483,1233,GE Healthcare,GE Healthcare Buchler GmbH & Co. KG,1,true,GMP_STARTING_MATERIALS,2022-01-12,2025-01-11,,"chininhydrochlorid,  chininsulfat, api, quinidine sulfate, quinine bisulfate, quinine sulfate, quinine dihydrochloride, quinine sulphate, quinine hydrochloride",false
484,1234,Gebro Pharma,Gebro Pharma GmbH,2,true,"GMP_FDF, GVP_COVIGILANCE",2024-06-19,2027-12-03,,seractil 400 mg - film-coated tablets; seractil 400 mg - sachets,true
484,1234,Gebro Pharma,Gebro Pharma GmbH,2,true,"GMP_FDF, GVP_COVIGILANCE",2024-06-19,2027-12-03,,tradil/seractiv tablets,true
485,1235,Graphic Packaging International,GPI Berlin GmbH - Site Rüdersdorf,2,true,"ISO_9001, GMP_SECONDARY_PACKAGING",2020-06-23,2027-06-27,,folding box,true
485,1235,Graphic Packaging International,GPI Berlin GmbH - Site Rüdersdorf,2,true,"ISO_9001, GMP_SECONDARY_PACKAGING",2020-06-23,2027-06-27,,folding boxes,true
485,1235,Graphic Packaging International,GPI Berlin GmbH - Site Rüdersdorf,2,true,"ISO_9001, GMP_SECONDARY_PACKAGING",2020-06-23,2027-06-27,,folding boxes and leaflets,true
485,1235,Graphic Packaging International,GPI Berlin GmbH - Site Rüdersdorf,2,true,"ISO_9001, GMP_SECONDARY_PACKAGING",2020-06-23,2027-06-27,,printed folding boxes,true
